date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.
24-04-1998,-0.01,-155,-3.1,-5.5,76.2,27.83
25-04-1998,-0.01,-155,-1.1,-5.4,76.2,28.03
26-04-1998,0,-155,0.3,-6.9,77.6,28.19
27-04-1998,-0.01,-155,1.1,-5.6,76.7,28.11
28-04-1998,0,-155,0.9,-4.3,72.7,27.95
29-04-1998,0,-155,1.4,-2.2,71.4,27.88
30-04-1998,0,-155,-0.6,-1.6,71.4,27.9
01-05-1998,0,-155,-3.5,-1.8,72.7,28.34
02-05-1998,0,-155,-4.6,-4.1,75.8,27.88
03-05-1998,0,-155,-2.6,-5,78.9,28.11
04-05-1998,0,-155,-4.2,-5.3,79.3,28.16
05-05-1998,0,-155,-5.8,-3.5,80.2,28.31
06-05-1998,0,-155,-3.6,-1.4,78.4,28.31
07-05-1998,-0.01,-155,-4,-1.7,79.3,28.8
08-05-1998,-0.01,-155,-3.6,-2.8,78.9,28.7
09-05-1998,0,-155,-3.7,-0.8,81.5,28.11
10-05-1998,0,-155,-3.8,-2.6,81.5,28.47
11-05-1998,0,-155,-4.9,-5.4,83.3,28.47
12-05-1998,0,-155,-2.5,-3.4,83.7,28.03
13-05-1998,-0.01,-155,-1.8,-1.6,84.6,27.23
14-05-1998,0,-155,-1.1,-2.1,82.4,27.34
15-05-1998,0,-155,-4.3,-0.9,79.8,27.6
16-05-1998,-0.01,-155,-3.9,-3.2,87.2,27.67
17-05-1998,0,-155,-2.8,-0.7,83.7,27.75
18-05-1998,0,-155,-2.7,-2.1,84.6,27.7
19-05-1998,0,-155,-3.4,-0.6,82.8,27.9
20-05-1998,-0.01,-155,-4,-1.4,80.2,27.55
21-05-1998,0,-155,-2.9,-1.9,79.8,26.86
22-05-1998,0,-155,-0.1,-0.1,83.7,25.7
23-05-1998,0,-155,0,-0.1,81.5,25.94
24-05-1998,-0.01,-155,-1.8,-1.8,83.3,26.73
25-05-1998,0,-155,-3.6,-2.8,86.4,26.98
26-05-1998,0,-155,-4.3,-1.9,78.4,26.94
27-05-1998,0,-155,-5.3,-0.9,77.6,27.16
28-05-1998,0,-155,-3.8,-1.6,79.8,27.16
29-05-1998,-0.01,-155,-3.4,-2.8,81.1,27.02
30-05-1998,0,-155,-2.6,-2.7,77.6,26.98
31-05-1998,0,-155,-2.5,0,76.7,26.98
01-06-1998,0,-155,-4.1,-1.1,74.5,26.7
02-06-1998,-0.01,-155,-4.9,-1.8,75.8,26.45
03-06-1998,0,-155,-6,-1.4,72.3,26.02
04-06-1998,0,-155,-6.3,-0.4,74.5,25.81
05-06-1998,0,-155,-3.6,-0.6,81.1,25.7
06-06-1998,0,-155,-3.8,-2.6,79.8,25.62
07-06-1998,0,-155,-4.1,-1.1,74,25.62
08-06-1998,0,-155,-4.9,-0.8,74.5,25.5
09-06-1998,0,-155,-5.1,1.8,74.5,27.3
10-06-1998,-0.01,-155,-6,-0.7,80.6,27.48
11-06-1998,-0.01,-155,-4.7,-1.9,85.5,25.94
12-06-1998,0,-155,0,-0.9,84.6,26.58
13-06-1998,0.01,-155,-2.8,-1.3,82.1,26.5
01-01-1997,0,156.1,7.3,-0.9,79.9,27.56
02-01-1997,0,156.1,5.7,-1.3,74.5,28.98
03-01-1997,0,156.1,3.2,0.4,78.2,27.28
04-01-1997,0,156.1,4.1,-3.8,73.7,28.98
05-01-1997,0,156.1,2.8,-4.1,73.2,29.1
06-01-1997,0,156.1,3.8,-1.7,72.8,29.1
07-01-1997,0,156.1,1.9,-0.9,72.4,28.94
08-01-1997,0,156.1,1.6,0.2,70.3,28.98
09-01-1997,0,156.1,1.4,0.1,71.1,29.02
10-01-1997,0,156.1,0.1,2.8,76.6,28.16
11-01-1997,0,156.1,2.9,-2.3,73.2,28.7
12-01-1997,0,156.1,4.5,-1,78.7,27.16
13-01-1997,0,156.1,2.8,-0.1,76.6,27.83
14-01-1997,0,156.1,6.6,0.2,77,28.06
15-01-1997,0,156.1,6.5,2.5,75.7,28.19
16-01-1997,0,156.1,4.2,4,81.6,26.92
17-01-1997,0,156.1,4.9,2.3,75.7,28.16
18-01-1997,0,156.1,3.5,1,76.2,28.16
19-01-1997,0,156.1,2.8,-4.5,77,28.16
20-01-1997,0,156.1,0.8,-2.3,71.6,28.9
21-01-1997,0,156.1,1.5,-0.4,79.1,27.2
22-01-1997,0,156.1,-2,0,72.8,28.55
23-01-1997,0,156.1,-3.3,0.4,73.7,28.98
24-01-1997,0,156.1,-3.1,-1.3,72.8,29.22
25-01-1997,0.01,156.1,-1,-2.7,73.2,28.94
26-01-1997,0,156.1,1.9,1.3,74.9,28.62
27-01-1997,0,156.1,4,-0.3,79.1,27.36
28-01-1997,0,156.1,2.2,-0.3,72,28.75
29-01-1997,0,156.1,3.3,-1,79.1,27.23
30-01-1997,-0.01,156.1,2.5,-3.1,75.8,26.56
31-01-1997,0,156.1,-0.7,-2.1,73.7,28.69
01-02-1997,0,156.1,0.2,-2,78.7,27.48
02-02-1997,0,156.1,-4.9,-0.6,79.1,27.6
03-02-1997,-0.01,156.1,-4.6,-0.1,73.2,28.94
04-02-1997,0,156.1,-2.5,0.7,74.1,28.47
05-02-1997,-0.01,156.1,-0.3,-0.7,75.3,27.9
06-02-1997,0,156.1,0.8,1.1,74.1,28.23
07-02-1997,0,156.1,0.5,3.7,76.2,27.83
08-02-1997,0,156.1,1.8,-1.3,74.9,28.47
09-02-1997,0,156.1,1,-2.5,77.4,27.95
10-02-1997,0,156.1,-0.9,3.1,77,27.83
11-02-1997,0,156.1,-0.2,-1.4,77.4,27.6
12-02-1997,0,156.1,0.6,-2.2,74.5,27.95
13-02-1997,-0.01,156.1,-0.3,-0.7,71.1,28.8
14-02-1997,0,156.1,0.9,-0.4,72.4,28.62
15-02-1997,-0.01,156.1,-2.6,-2.6,74.1,28.86
16-02-1997,0,156.1,-5.3,-2.7,76.2,29.02
17-02-1997,-0.01,156.1,-3.7,-3.3,79.5,28.23
18-02-1997,0,156.1,-3.1,-1.1,79.9,28.06
19-02-1997,0,156.1,-0.2,-1.8,77.8,28.31
20-02-1997,0,156.1,2,-1.5,76.6,28.75
21-02-1997,0,156.1,7.5,0.2,81.2,27.64
22-02-1997,-0.01,156.1,5.5,5.7,79.1,28.39
23-02-1997,0,156.1,1.4,4.2,83.7,27.16
24-02-1997,0,156.1,-0.4,2.1,79.1,28.31
25-02-1997,0,156.1,3.5,-6.8,77.8,29.02
26-02-1997,0,156.1,4.3,-5.7,77.8,28.47
27-02-1997,0,156.1,3.8,-6.4,82,27.05
28-02-1997,0,156.1,8.1,-6.6,75.3,28.6
01-03-1997,0,156.1,8.8,-3.7,73.7,28.98
02-03-1997,0,156.1,7.9,-2.7,75.7,28.9
03-03-1997,0,156.1,8.6,-2.4,76.6,29.1
04-03-1997,-0.01,156.1,8.9,-2.7,78.7,28.83
05-03-1997,0,156.1,9.4,-3.5,78.2,28.55
06-03-1997,0,156.1,8.6,-5,76.6,28.6
07-03-1997,0,156.1,8.1,-5.2,74.1,28.9
08-03-1997,0,156.1,8,-4.8,69.9,29.42
09-03-1997,0.01,156.1,4.2,-0.7,73.2,29.27
10-03-1997,0,156.1,9.7,-1,78.7,28.27
11-03-1997,0,156.1,10,-0.2,76.6,29.06
12-03-1997,0,156.1,10.1,0,78.7,28.75
13-03-1997,0.01,156.1,7.2,-1.3,77.4,29.02
14-03-1997,0,156.1,11.6,-1.4,74.9,29.34
15-03-1997,0,156.1,8.9,-5.1,74.1,29.19
16-03-1997,0,156.1,7.7,-3.9,71.6,29.14
17-03-1997,0.01,156.1,6.5,-5.4,70.7,29.06
18-03-1997,0,156.1,8.6,-4.4,72.4,29.06
19-03-1997,0,156.1,7.1,-4.2,72,29.27
20-03-1997,0,156.1,4.4,-1,71.6,28.9
21-03-1997,0,156.1,4.7,1,74.5,28.67
22-03-1997,0,156.1,5.8,0.6,70.3,28.9
23-03-1997,0,156.1,4.7,-0.4,71.1,28.98
24-03-1997,0,156.1,4.6,-0.9,77,28.52
25-03-1997,0,156.1,3.1,-1.7,74.5,28.67
26-03-1997,0,156.1,2.3,-3.2,69.1,28.9
27-03-1997,-0.01,156.1,4.3,-0.6,71.1,29.19
28-03-1997,-0.01,156.1,5,0.5,72,29.14
29-03-1997,0,156.1,4.1,1.1,71.6,29.06
30-03-1997,-0.01,156.1,2.5,1.1,69.1,29.14
31-03-1997,-0.01,156.1,1.5,0.3,68.6,28.98
01-04-1997,-0.02,156.1,-0.4,0.1,65.3,29.06
02-04-1997,0,156.1,1.2,-0.2,67.8,29.1
03-04-1997,-0.01,156.1,3.6,0.1,73.7,28.75
04-04-1997,0,156.1,3.6,1.8,77.8,28.55
05-04-1997,0,156.1,2.9,0.7,76.6,28.16
06-04-1997,0,156.1,3.9,3,81.2,27.88
07-04-1997,-0.01,156.1,2.3,-0.8,78.2,27.16
08-04-1997,0,156.1,0.4,6.1,75.7,28.98
09-04-1997,0,156.1,-1.4,6.1,79.1,27.75
10-04-1997,0,156.1,2.1,4.7,76.6,28.6
11-04-1997,0,156.1,5.8,4.9,77,28.16
12-04-1997,0,156.1,10,1.2,78.2,27.95
13-04-1997,0,156.1,7.6,7,75.3,29.02
14-04-1997,0,156.1,4.5,7.8,79.5,27.9
15-04-1997,-0.01,156.1,1.6,8.3,74.5,28.8
16-04-1997,0,156.1,0.9,3.3,75.7,27.9
17-04-1997,0,156.1,5.7,0.8,76.6,27.6
18-04-1997,0,156.1,1.6,0.2,75.3,27.48
19-04-1997,-0.01,156.1,4.1,4,75.7,27.98
20-04-1997,-0.01,156.1,5.9,1.2,77.8,27.9
21-04-1997,0,156.1,2.5,4.6,76.2,28.75
22-04-1997,0,156.1,4,-0.5,76.2,28.67
23-04-1997,-0.01,156.1,1.3,-0.9,78.2,28.16
24-04-1997,-0.01,156.1,2.3,-1.8,77,27.98
25-04-1997,-0.01,156.1,1.4,-2.2,72.8,27.97
26-04-1997,0,156.1,3.2,0,74.9,28.52
27-04-1997,-0.01,156.1,3.5,-0.3,75.7,28.39
28-04-1997,-0.01,156.1,3.4,-1.5,73.2,28.98
29-04-1997,0,156.1,3.4,-3.8,74.9,28.94
30-04-1997,-0.01,156.1,4.3,-1.6,73.7,28.31
01-05-1997,0,156.1,3.5,-0.5,66.1,28.9
02-05-1997,0,156.1,6.7,1.1,71.6,28.7
03-05-1997,0,156.1,4.1,4.1,74.1,28.62
04-05-1997,0,156.1,3.1,6.1,77,28.03
05-05-1997,0,156.1,2.5,3.2,77.4,27.95
06-05-1997,-0.01,156.1,3,5.7,76.2,28.75
07-05-1997,-0.01,156.1,2.8,6.9,73.2,29.06
08-05-1997,-0.01,156.1,1.8,5.3,71.6,29.02
09-05-1997,0,156.1,-2.4,3.5,73.2,29.02
10-05-1997,0,156.1,-5.6,2.6,74.1,29.19
11-05-1997,0,156.1,-6.3,1.3,73.7,29.34
12-05-1997,-0.01,156.1,-4.7,0.4,79.5,28.44
13-05-1997,-0.01,156.1,-2.7,-2.6,80.7,27.48
14-05-1997,0,156.1,-2.2,3.1,77,28.67
15-05-1997,0.01,156.1,-1.8,-0.5,80.3,27.88
16-05-1997,-0.02,156.1,-2.3,-0.2,78.7,28.44
17-05-1997,0,156.1,-2.8,-0.8,79.5,28.19
18-05-1997,-0.01,156.1,0.7,1.2,80.7,27.48
19-05-1997,0,156.1,-1.2,3,80.7,27.56
20-05-1997,0,156.1,-0.1,-1.1,74.9,28.8
21-05-1997,-0.01,156.1,2.5,-5.3,78.2,27.75
22-05-1997,0,156.1,6.4,-4.2,79.5,27.52
23-05-1997,0,156.1,-1.5,13,84.1,26.48
24-05-1997,0,156.1,0.6,8.5,76.2,28.27
25-05-1997,-0.01,156.1,-0.5,4.7,74.5,28.9
26-05-1997,-0.01,156.1,0.3,3.6,73.2,28.75
27-05-1997,0,156.1,1.7,5.2,74.5,28.34
28-05-1997,0,156.1,1.5,1.9,70.7,28.8
29-05-1997,0,156.1,0.6,0.6,68.6,28.67
30-05-1997,-0.01,156.1,0.2,-0.3,69.5,28.6
31-05-1997,0,156.1,0.9,-0.1,70.7,28.55
01-06-1997,0,156.1,-0.4,5.5,69.5,28.67
02-06-1997,0,156.1,-0.2,7,76.2,27.83
03-06-1997,0,156.1,-0.9,6.3,75.3,27.98
04-06-1997,0,156.1,-1.8,5.6,74.1,28.03
05-06-1997,0,156.1,-0.9,6.7,72.8,28.62
06-06-1997,-0.01,156.1,-2.2,7.3,74.5,28.11
07-06-1997,-0.01,156.1,-4.2,5.2,74.9,27.95
08-06-1997,0,156.1,-4,4,76.2,27.88
09-06-1997,0,156.1,-1.6,5.6,74.5,28.11
10-06-1997,0,156.1,-3.4,4.5,73.2,28.55
11-06-1997,-0.01,156.1,-2.2,5.7,77.8,28.11
12-06-1997,0,156.1,-1.9,6.1,74.9,28.03
13-06-1997,-0.01,156.1,-1.5,6.6,73.7,28.39
14-06-1997,0,156.1,0.5,6.7,71.6,28.55
15-06-1997,0,156.1,0.2,6.8,71.1,27.95
16-06-1997,0,156.1,-1.2,8.5,72.8,28.47
17-06-1997,0,156.1,-1,6.7,71.1,28.7
18-06-1997,0,156.1,-3.3,6,71.1,28.75
19-06-1997,0,156.1,-1.3,6.4,74.5,28.75
20-06-1997,0,156.1,-0.1,4.8,76.2,27.88
21-06-1997,-0.01,156.1,-2.3,3.9,74.1,28.31
22-06-1997,-0.01,156.1,-2.3,3.3,73.7,28.34
23-06-1997,-0.01,156.1,-1.9,3.7,74.1,28.23
24-06-1997,-0.01,156.1,-3.1,3.5,72.8,28.47
25-06-1997,0,156.1,-1.3,2.4,73.2,28.62
26-06-1997,0,156.1,-1,4.2,76.6,28.11
27-06-1997,0,156.1,-2,0.3,72.8,28.7
28-06-1997,0,156.1,-1.1,3.6,71.6,28.7
29-06-1997,0,156.1,-1.7,2.3,76.2,27.95
30-06-1997,0,156.1,-3,3,77.4,27.64
01-07-1997,-0.01,156.1,-1.3,2.4,75.7,27.98
02-07-1997,0,156.1,-4.3,3.6,74.5,28.19
03-07-1997,0,156.1,-3.1,2.5,78.2,27.23
04-07-1997,0,156.1,-5.6,4,77,27.64
05-07-1997,0,156.1,-3.2,3.3,77.8,27.31
06-07-1997,0,156.1,1.7,2.6,73.2,28.31
07-07-1997,0,156.1,-3.6,1,71.1,28.8
08-07-1997,0,156.1,-4,-0.9,73.2,28.6
09-07-1997,-0.01,156.1,-4.1,0.4,76.2,28.62
10-07-1997,0,156.1,-3.2,1.9,76.6,27.95
11-07-1997,-0.01,156.1,-3,3.5,79.1,27.64
12-07-1997,0,156.1,-2.2,5,80.3,26.61
13-07-1997,-0.01,156.1,-4.7,0.7,72,27.98
14-07-1997,0,156.1,-0.2,0.2,75.3,27.64
15-07-1997,-0.02,156.1,-0.4,-2.7,73.2,28.34
16-07-1997,-0.01,156.1,-2.7,-0.9,81.6,27.28
17-07-1997,0,156.1,2.2,0.4,77.8,27.83
18-07-1997,-0.01,156.1,3.4,2.1,84.9,26.8
19-07-1997,-0.01,156.1,3.6,2.7,80.7,27.6
20-07-1997,-0.02,156.2,0.5,-0.6,82.8,26.77
21-07-1997,-0.02,156.4,0.7,0.2,79.1,27.28
22-07-1997,-0.02,156.4,-2.3,-1.5,82.4,27.31
23-07-1997,-0.02,156.5,3.2,-2.4,81.2,27.56
24-07-1997,-0.01,156.5,4,-1.6,84.1,26.88
25-07-1997,-0.02,156.5,6.7,-0.6,82.8,27.44
26-07-1997,-0.02,156.5,3.5,-1.5,80.7,26.92
27-07-1997,-0.02,156.5,3,-1.9,77.8,27.98
28-07-1997,-0.02,156.5,1.5,1.8,78.2,27.31
29-07-1997,-0.02,156.5,3.2,2.4,71.6,28.47
30-07-1997,-0.01,156.5,1.6,3.1,72.8,28.31
31-07-1997,-0.02,156.5,1,-1,74.1,28.16
01-08-1997,-0.02,156.5,3.5,0.1,81.2,26.95
02-08-1997,-0.02,156.5,3.5,3.8,83.7,26.25
03-08-1997,-0.02,156.5,7.7,2.8,83.7,25.97
04-08-1997,-0.02,156.5,-0.4,4.1,74.9,28.03
05-08-1997,-0.01,156.5,3.8,0.8,73.7,28.03
06-08-1997,-0.02,156.5,3.2,5.2,70.7,28.06
07-08-1997,-0.02,156.5,3,1.4,71.6,28.19
08-08-1997,0,156,3.8,7.9,80.1,27.42
09-08-1997,0,156.1,1.7,7,80.1,28.02
10-08-1997,-0.01,156.1,0.6,8.1,76,27.94
11-08-1997,0,156.1,0,6.5,74.8,28.27
12-08-1997,0,156.1,1.9,7.1,76,28.1
13-08-1997,0,156.1,1,5,76,28.06
14-08-1997,0,156.1,2.5,4,76.4,28.06
15-08-1997,0,156.1,3.1,6.9,76,28.06
16-08-1997,0,156.1,2,7.7,78.8,28.14
17-08-1997,0,156.1,-0.6,7,78.4,28.19
18-08-1997,0,156.1,0.8,4.6,77.6,28.06
19-08-1997,0,156.1,0.9,4,76,28.06
20-08-1997,0,156.1,0.2,6.3,76.8,28.19
21-08-1997,0,156.1,-0.2,5.3,78,27.78
22-08-1997,0,156.1,2,4.8,75.6,28.14
23-08-1997,0,156.1,1,3,75.6,28.02
24-08-1997,-0.02,156.1,1.5,4.3,79.6,28.34
25-08-1997,0,156.1,0.2,4.9,79.2,28.06
26-08-1997,-0.01,156.1,2,6.7,78.4,28.22
27-08-1997,0,156.1,-0.1,7.5,76,28.27
28-08-1997,-0.01,156.1,-3.3,7.5,73.6,28.42
29-08-1997,-0.01,156.1,-2.5,3.4,79.9,28.14
30-08-1997,-0.01,156.1,0.6,3,79.6,27.98
31-08-1997,-0.01,156.1,3,4.9,79.2,27.94
01-09-1997,-0.01,156.1,5.7,3.6,79.9,27.08
02-09-1997,-0.02,156.1,3.1,5.3,79.2,27.81
03-09-1997,-0.01,156.1,4.8,5.9,76.4,28.06
04-09-1997,-0.01,156.1,3.9,5.6,73.6,28.02
05-09-1997,0,156.1,3.8,6,72.5,27.9
06-09-1997,-0.01,156.1,2.7,5.2,74.8,28.1
07-09-1997,-0.01,156.1,3.2,6.1,74.4,28.02
08-09-1997,-0.01,156.1,2.6,6.2,73.2,27.78
09-09-1997,0,156.1,1.6,6.5,67.7,27.81
10-09-1997,0,156.1,3.7,6.7,72.8,27.67
11-09-1997,0,156.1,2.1,5.8,72.5,27.75
12-09-1997,0.01,156.1,0.9,7.2,77.2,27.86
13-09-1997,0,156.1,-0.4,8.4,76,27.86
14-09-1997,0,156.1,-1.9,9,73.6,27.98
15-09-1997,-0.01,156.1,-2.1,7.4,76,27.94
16-09-1997,-0.01,156.1,-4.1,4.4,78,28.22
17-09-1997,0,156.1,-3.8,5.8,78.8,28.19
18-09-1997,0,156.1,-1.8,6.5,78,28.22
19-09-1997,0,156.1,-1.7,5.9,82.3,28.38
20-09-1997,0,156.1,-2.8,5.2,80.7,28.48
21-09-1997,0,156.1,-1.8,4.9,79.9,28.34
22-09-1997,-0.01,156.1,-0.8,5,80.3,28.38
23-09-1997,0,156.1,-0.7,4.2,80.3,28.42
24-09-1997,0,156.1,-1.8,2.3,78,28.45
25-09-1997,0,156.1,1.9,0.2,82.7,26.8
26-09-1997,0,156.1,1,-0.8,77.6,27.98
27-09-1997,0,156.1,0.8,-0.5,78,28.3
28-09-1997,-0.01,156.1,0.2,1.6,77.6,27.6
29-09-1997,0,156.1,3.3,0.2,77.6,27.86
30-09-1997,0,156.1,5.2,2.2,83.5,26.72
01-10-1997,-0.01,156.1,4,6,80.3,27.11
02-10-1997,0,156.1,-1.9,4.7,77.2,27.9
03-10-1997,0,156.1,-2.7,6.2,76.8,28.06
04-10-1997,0,156.1,0.2,5.3,78,27.94
05-10-1997,0,156.1,2.8,4.3,76.8,27.9
06-10-1997,0,156.1,2.9,5.5,77.2,28.1
07-10-1997,0,156.1,1.3,5.3,79.6,28.14
08-10-1997,0,156.1,2.1,5.8,76.4,28.34
09-10-1997,0,156.1,2.5,5.2,76.8,28.22
10-10-1997,0,156.1,2.5,5.6,75.6,28.02
11-10-1997,-0.01,156.1,1.5,5.9,76.4,27.9
12-10-1997,0.06,156.1,0.6,6.2,74.8,28.1
13-10-1997,0.07,156.2,-2.6,5.6,73.6,28.02
14-10-1997,0.08,156.2,-2.9,4.6,72.8,28.06
15-10-1997,0.07,156.2,-3.2,4.3,74.4,28.02
16-10-1997,0.07,156.1,-3.6,3.7,77.2,28.1
17-10-1997,0.07,156.1,-3.1,1.2,79.9,28.22
18-10-1997,0.08,156.2,-2.9,-0.5,80.3,27.86
19-10-1997,0.07,156.1,-1.9,1.1,79.9,28.06
20-10-1997,0.07,156.2,-1.5,2.8,80.3,28.06
21-10-1997,0.07,156.2,-0.1,1.3,82.3,27.62
22-10-1997,0.07,156.2,-1.1,6,81.9,27.94
23-10-1997,0.07,156.2,-0.6,5.2,76,28.14
24-10-1997,0.07,156.2,-0.8,5,76.8,28.06
25-10-1997,0.07,156.2,0.5,4,77.6,27.94
26-10-1997,0.07,156.1,1.1,6,77.6,28.27
27-10-1997,0.08,156.2,3.8,4.8,79.9,27.55
28-10-1997,0.07,156.2,4.6,4.5,82.3,27.6
29-10-1997,0.07,156.2,2.9,7,81.9,27.47
30-10-1997,0.07,156.2,1.4,9.6,75.6,28.1
31-10-1997,0.07,156.1,-0.4,8.2,77.2,27.94
01-11-1997,0.08,156.2,-3.3,4.5,78,27.81
02-11-1997,0.07,156.2,-2.1,1.5,75.6,27.55
03-11-1997,0.07,156.2,0.3,2.8,78,27.78
04-11-1997,0.07,156.2,2.7,3.5,79.6,27.78
05-11-1997,0.07,156.2,1.2,4.8,80.7,27.81
06-11-1997,0.07,156.2,-1,5.2,80.3,28.19
07-11-1997,0.08,156.2,-2.8,4.2,77.6,28.1
08-11-1997,0.07,156.2,-3.5,1.7,79.6,28.06
09-11-1997,0.07,156.2,-3.1,1.4,78.8,28.14
10-11-1997,0.08,156.2,-3.3,2.9,78.8,28.22
11-11-1997,0.08,156.1,-3.7,1.7,78.4,28.27
12-11-1997,0.07,156.1,-3.5,-2,79.2,28.3
13-11-1997,0.07,156.1,-2.8,-2.9,79.9,28.42
14-11-1997,0.06,156.2,-3,0.6,82.3,28.06
15-11-1997,0.07,156.2,-1.8,2.1,79.9,28.38
16-11-1997,0.07,156.2,-1.2,0.6,82.3,27.52
17-11-1997,0.07,156.2,0.8,-2,78.4,28.14
18-11-1997,0.07,156.2,0.9,-1.4,76,28.66
19-11-1997,0.07,156.2,-0.2,-1.5,76.8,28.48
20-11-1997,0.07,156.1,-0.3,0.7,77.6,28.61
21-11-1997,0.07,156.2,-0.8,0.7,74.8,28.81
22-11-1997,0.07,156.2,-1.1,-0.3,80.7,27.6
23-11-1997,0.08,156.2,-2.6,0.3,79.2,27.98
24-11-1997,0.08,156.2,-1.2,-0.9,79.9,28.34
25-11-1997,0.07,156.2,1.7,-1.5,79.9,28.48
26-11-1997,0.07,156.2,1.6,-2.1,80.7,28.1
27-11-1997,0.07,156.2,-0.8,-3,77.2,28.89
28-11-1997,0.08,156.1,-1.4,-1.3,76.8,28.73
29-11-1997,0.07,156.2,0,-3.5,77.2,28.89
30-11-1997,0.07,156.2,-0.8,-1.6,75.2,28.81
01-12-1997,0.07,156.1,-0.3,-2.2,75.2,28.84
02-12-1997,0.07,156.2,0,-1.9,77.2,28.97
03-12-1997,0.07,156.2,1.2,-0.4,77.6,28.66
04-12-1997,0.08,156.2,2.2,-0.3,81.9,28.1
05-12-1997,0.07,156.2,4.4,-0.5,77.2,29.2
06-12-1997,0.07,156.2,3.8,-2.1,79.9,28.77
07-12-1997,0.06,156.2,2.8,-2.2,80.3,28.61
08-12-1997,0.07,156.2,1.5,-1.4,78,29.02
09-12-1997,0.07,156.2,4.1,1.7,81.1,28.94
10-12-1997,0.06,156.2,4.1,2.2,81.9,29.02
11-12-1997,0.07,156.2,4.7,-1.8,81.1,29.2
12-12-1997,0.07,156.2,5.4,-0.9,83.9,28.77
13-12-1997,0.06,156.2,4.1,3.4,82.7,28.84
14-12-1997,0.07,156.2,-0.8,2,84.3,28.02
15-12-1997,0.07,156.2,0.7,-0.1,84.7,27.9
16-12-1997,0.08,156.2,-1.8,-1.2,83.1,27
17-12-1997,0.07,156.2,-0.7,-2.6,80.7,28.73
18-12-1997,0.07,156.2,-2.8,-1.1,80.3,28.27
19-12-1997,0.07,156.2,2.3,0.5,81.5,28.42
20-12-1997,0.07,156.2,0.4,-0.5,78.8,29.05
21-12-1997,0.07,156.2,3,-2.6,85.9,27.75
22-12-1997,0.07,156.2,1.3,-1.6,83.5,27.86
23-12-1997,0.08,156.2,1.7,-2.7,83.5,27.75
24-12-1997,0.07,156.2,1.7,-2.9,82.3,28.02
25-12-1997,0.07,156.2,-1.4,-4.5,81.9,28.48
26-12-1997,0.07,156.2,1,-2.2,81.9,27.08
27-12-1997,0.06,156.2,-3.1,-3.3,78.8,28.73
28-12-1997,0.07,156.2,4.8,-0.6,89.4,26.3
29-12-1997,0.07,156.2,6.1,-4.6,85.9,27.47
30-12-1997,0.07,156.2,5,-1,83.1,27.7
31-12-1997,0.07,156.2,0.5,-5.6,79.9,28.38
01-01-1998,0.07,156.2,-2.4,-4.8,80.7,28.48
02-01-1998,0.07,156.2,-3.5,-5.1,81.5,28.42
03-01-1998,0.06,156.2,-2.5,-5.8,79.6,28.66
04-01-1998,0.07,156.2,-2.1,-7.4,80.7,28.53
05-01-1998,0.07,156.2,-2.3,-7.2,76.4,28.53
06-01-1998,0.07,156.2,-2.2,-4.8,75.6,28.3
07-01-1998,0.08,156.2,-1.5,-4.3,78.4,28.3
08-01-1998,0.08,156.1,-3.8,-4.1,78.8,28.34
09-01-1998,0.07,156.1,-3.5,-2.5,79.6,28.56
10-01-1998,0.06,156.1,-3.3,-4.6,85.9,27.55
11-01-1998,0.07,156.1,-3.1,-4.8,87.1,27.6
12-01-1998,0.06,156.1,-3.8,-6.1,86.7,27.94
13-01-1998,0.06,156.1,-4.2,-5.9,87.4,27.94
14-01-1998,0.07,156.1,-3.5,-7,84.7,28.53
15-01-1998,0.05,156.1,-5.9,-6.5,85.9,28.38
16-01-1998,0.05,156.1,-6,-5.6,87.1,28.34
17-01-1998,0.05,156.1,-5.6,-6.9,83.9,28.56
18-01-1998,0.06,156.1,-3.7,-5.1,81.1,27.86
19-01-1998,0.06,156.1,-1.8,-6.2,81.1,28.19
20-01-1998,0.06,156.1,-1.5,-5.4,84.3,27.98
21-01-1998,0.07,156.1,-0.5,-5.5,85.1,27.6
22-01-1998,0.07,156.1,-1.8,-6,81.9,27.7
23-01-1998,0.05,156.1,-3.4,-5.6,79.9,27.6
24-01-1998,0.06,156.1,-4.2,-4,81.5,27.62
25-01-1998,0.06,156.1,-3.3,-5.2,81.9,27.75
26-01-1998,0.05,156.1,-3.6,-5.8,79.9,27.75
27-01-1998,0.06,156.1,-4.2,-5.3,78,27.98
28-01-1998,0.07,156.1,-3.5,-5.2,81.5,28.19
29-01-1998,0.06,156.1,-2.4,-5.7,83.1,28.1
30-01-1998,0.06,156.1,-4.5,-4.6,82.3,28.19
31-01-1998,0.06,156.1,-3.4,-5.6,80.7,28.3
01-02-1998,0.06,156.1,-3.9,-4.5,82.3,28.14
02-02-1998,0.06,156.1,-4.2,-3.8,83.1,27.98
03-02-1998,0.07,156.1,-4.2,-5.9,84.3,27.94
04-02-1998,0.05,156.1,-4.7,-6.6,82.7,27.55
05-02-1998,0.06,156.1,-5.5,-2.4,83.1,27.31
06-02-1998,0.06,156.1,-5.7,-2.8,86.3,27.44
07-02-1998,0.06,156.1,-3.8,-4.3,88.2,27.67
08-02-1998,0.07,156.1,-3,-5.8,86.7,27.86
09-02-1998,0.06,156.1,-3.1,-4.6,83.1,27.52
10-02-1998,0.06,156.1,-3.8,-3.7,81.1,27.44
